,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
353,0.77,Premium,G,VVS2,60.8,59.0,5.96,5.92,3.61,4832
354,1.5,Premium,H,SI1,61.0,60.0,7.33,7.27,4.45,9448
355,0.45,Very Good,E,SI2,63.2,54.0,4.94,4.82,3.09,-116
356,0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,1008
357,1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,3452
358,0.71,Fair,G,SI2,65.6,61.0,5.46,5.37,3.55,1064
359,0.72,Ideal,H,SI2,61.8,55.0,5.79,5.76,3.57,1672
360,0.55,Ideal,H,IF,61.9,56.0,5.26,5.34,3.26,2940
361,1.01,Good,F,SI1,63.5,59.0,6.3,6.39,4.03,5536
362,0.32,Premium,H,VS1,61.6,59.0,4.37,4.39,2.7,-88
363,0.94,Premium,E,SI2,62.4,58.0,6.33,6.26,3.93,4272
364,1.13,Ideal,F,VS1,60.9,57.0,6.73,6.76,4.11,7896
365,0.6,Good,E,VS1,58.1,63.0,5.53,5.63,3.24,2940
366,1.01,Ideal,D,SI1,61.2,57.0,6.44,6.47,3.95,6192
367,0.52,Very Good,I,VVS2,61.9,56.0,5.16,5.18,3.2,1636
368,0.3,Ideal,H,IF,62.2,54.0,4.34,4.37,2.71,720
369,0.42,Premium,G,SI1,61.7,58.0,4.8,4.76,2.95,324
370,0.33,Ideal,G,IF,61.7,55.0,4.45,4.47,2.75,1464
371,0.33,Premium,H,IF,61.7,59.0,4.45,4.43,2.74,868
372,0.52,Premium,G,VVS2,61.2,59.0,5.14,5.16,3.15,2612
373,1.07,Ideal,G,IF,61.5,57.0,6.59,6.54,4.04,8044
374,0.43,Premium,G,VVS1,60.9,58.0,4.88,4.91,2.98,1916
375,0.51,Ideal,E,VS1,60.9,56.0,5.16,5.22,3.16,2476
376,0.3,Premium,H,VVS2,61.0,61.0,4.32,4.3,2.63,176
377,0.31,Ideal,E,VS1,61.8,56.0,4.33,4.34,2.68,700
378,0.4,Ideal,I,VS1,61.2,56.0,4.76,4.82,2.93,280
379,0.7,Premium,D,SI1,58.8,59.0,5.86,5.84,3.44,3320
380,1.2,Ideal,J,SI2,62.5,57.0,6.8,6.74,4.23,4584
381,0.33,Premium,H,VS1,61.5,58.0,4.39,4.46,2.72,0
382,0.74,Good,H,VS2,57.5,57.0,5.94,6.01,3.44,3116
383,0.42,Ideal,F,VVS1,62.0,55.0,4.8,4.84,2.99,2124
384,0.41,Ideal,G,VS1,61.6,57.0,4.77,4.74,2.93,1308
385,0.39,Ideal,F,VS1,62.3,57.0,4.65,4.69,2.91,1320
386,1.5,Very Good,H,SI1,62.9,57.0,7.24,7.28,4.57,9412
387,0.33,Ideal,E,VS2,61.5,55.0,4.47,4.5,2.76,568
388,1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,4640
389,1.23,Premium,G,VS2,61.6,58.0,6.91,6.85,4.24,8176
390,0.71,Ideal,G,VVS2,61.5,57.0,5.73,5.75,3.53,4416
391,0.5,Premium,G,SI1,62.2,60.0,5.07,5.03,3.14,1036
392,0.36,Ideal,E,VVS2,61.9,55.0,4.57,4.61,2.84,1588
393,0.34,Ideal,F,VVS1,61.7,55.0,4.51,4.5,2.78,1420
394,0.72,Ideal,E,SI2,62.3,54.0,5.75,5.78,3.59,2436
395,1.24,Ideal,H,SI2,59.5,61.0,6.98,7.03,4.17,6296
396,0.43,Premium,F,VVS1,60.3,58.0,4.88,4.91,2.95,2100
397,0.9,Premium,I,VS2,61.8,59.0,6.15,6.21,3.82,4300
398,1.11,Premium,D,I1,61.9,58.0,6.63,6.66,4.11,3404
399,0.52,Very Good,E,VS2,62.3,57.0,5.1,5.17,3.2,2112
400,1.05,Very Good,E,SI1,62.2,56.0,6.49,6.56,4.06,6172
401,0.4,Ideal,D,VVS2,61.3,56.0,4.78,4.75,2.92,2164
402,0.31,Ideal,F,VS2,62.3,57.0,4.34,4.3,2.69,300
403,0.43,Ideal,F,IF,62.0,56.0,4.87,4.84,3.01,2544
404,0.54,Ideal,E,VS1,62.0,56.0,5.26,5.23,3.25,2748
405,0.65,Premium,D,VVS2,59.9,58.0,5.69,5.63,3.39,4272
406,0.71,Good,I,VVS2,63.6,57.0,5.69,5.66,3.61,3136
407,0.31,Good,F,VS2,63.9,56.0,4.29,4.32,2.75,-40
408,0.51,Very Good,E,VS2,61.3,60.0,5.11,5.16,3.15,2020
409,0.6,Ideal,H,SI2,61.7,54.0,5.44,5.48,3.37,604
410,0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,1332
411,1.54,Ideal,J,VS2,61.9,57.0,7.39,7.5,4.6,9208
412,0.3,Ideal,E,VVS2,61.7,55.0,4.31,4.28,2.65,1052
413,0.7,Very Good,E,VS2,61.2,59.0,5.69,5.72,3.49,3712
414,0.9,Ideal,E,VS2,62.1,57.0,6.15,6.18,3.83,5640
415,1.01,Very Good,D,SI1,62.9,59.0,6.39,6.43,4.03,6040
416,1.56,Ideal,F,SI1,61.2,57.0,7.52,7.48,4.59,10764
417,0.31,Ideal,F,SI1,62.3,56.0,4.32,4.35,2.7,-348
418,0.39,Ideal,G,SI1,61.4,55.0,4.7,4.74,2.9,176
419,1.03,Premium,D,SI2,62.5,54.0,6.5,6.42,4.04,5296
420,0.7,Ideal,E,VS2,61.4,57.0,5.76,5.8,3.55,3864
421,1.05,Premium,I,I1,61.8,56.0,6.53,6.48,4.02,1424
422,0.53,Ideal,F,VS2,61.3,55.0,5.22,5.25,3.21,2256
423,1.0,Premium,F,VS2,60.7,58.0,6.45,6.36,3.89,6316
424,0.53,Premium,H,SI1,59.4,60.0,5.26,5.24,3.12,824
425,1.0,Good,H,SI2,63.9,55.0,6.41,6.34,4.07,3820
426,2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,13228
427,1.08,Very Good,G,SI2,63.2,57.0,6.54,6.5,4.12,5200
428,0.77,Ideal,F,SI1,61.5,56.0,5.89,5.95,3.64,3740
429,0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,-308
430,0.41,Ideal,F,VS2,60.0,56.0,4.82,4.88,2.91,1188
431,0.3,Ideal,F,VS2,62.1,55.0,4.26,4.31,2.66,212
432,1.01,Good,E,SI2,61.4,64.0,6.29,6.42,3.9,4676
433,0.74,Premium,E,VS2,62.7,58.0,5.77,5.72,3.6,4100
434,0.55,Very Good,E,SI1,64.2,55.0,5.18,5.2,3.33,1728
435,0.51,Ideal,E,VS1,62.0,57.0,5.11,5.15,3.18,2476
436,1.0,Very Good,G,VVS2,62.3,58.0,6.39,6.45,4.0,6840
437,0.55,Very Good,E,VVS2,60.8,55.0,5.26,5.33,3.22,3124
438,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,14656
439,0.32,Ideal,E,VS2,60.2,57.0,4.51,4.46,2.7,480
440,0.31,Premium,D,SI1,62.1,58.0,4.33,4.3,2.68,-148
441,0.34,Premium,F,VS2,60.7,60.0,4.5,4.46,2.72,452
442,0.32,Ideal,G,VS1,61.9,55.0,4.43,4.39,2.73,508
443,0.7,Very Good,I,SI2,58.8,60.0,5.8,5.83,3.42,884
444,0.31,Premium,E,VS1,61.9,58.0,4.31,4.32,2.67,584
445,0.73,Premium,F,SI2,59.5,62.0,5.89,5.84,3.49,2312
446,1.3,Premium,F,VS1,62.5,58.0,6.97,6.94,4.35,9292
447,0.32,Ideal,G,IF,62.9,55.0,4.41,4.37,2.76,1376
448,2.01,Ideal,H,VS2,63.0,55.0,8.03,7.97,5.04,14744
449,0.5,Ideal,H,SI1,61.9,56.0,5.08,5.13,3.16,672
450,0.52,Very Good,G,SI1,63.3,57.0,5.11,5.08,3.22,1180
451,0.73,Ideal,G,SI1,62.1,54.0,5.81,5.76,3.59,3196
452,1.0,Premium,H,VS2,59.7,59.0,6.57,6.52,3.91,5648
453,0.53,Ideal,G,VS1,61.5,57.0,5.26,5.21,3.22,2376
454,0.34,Ideal,E,SI1,62.9,56.0,4.48,4.45,2.81,16
455,0.54,Ideal,H,SI1,61.0,56.0,5.24,5.28,3.21,1028
456,0.73,Premium,D,VS2,60.9,59.0,5.82,5.77,3.53,4232
457,0.5,Ideal,J,VS2,62.5,53.0,5.09,5.12,3.19,-36
458,0.33,Very Good,G,SI1,63.2,57.0,4.44,4.39,2.79,-512
459,2.09,Good,I,SI1,57.9,63.0,8.37,8.46,4.87,14008
460,0.55,Ideal,E,VS1,61.9,55.0,5.3,5.24,3.25,2836
461,1.01,Ideal,E,VS2,61.3,57.0,6.49,6.46,3.97,6616
462,1.26,Ideal,G,VVS1,62.1,57.0,7.01,6.91,4.32,9404
463,0.5,Very Good,E,SI1,63.3,59.0,5.03,4.99,3.17,1284
464,0.4,Premium,F,VS2,62.1,58.0,4.71,4.76,2.94,984
465,0.61,Ideal,E,VS2,61.4,56.0,5.47,5.51,3.37,3064
466,0.41,Ideal,F,VVS2,61.7,57.0,4.8,4.73,2.94,1936
467,0.5,Ideal,G,VS2,61.6,55.0,5.11,5.14,3.16,1800
468,1.11,Premium,E,VS2,62.2,58.0,6.61,6.64,4.12,7388
469,1.22,Ideal,F,VS2,62.6,56.0,6.8,6.78,4.25,8388
470,0.33,Ideal,F,VS1,61.2,56.0,4.46,4.49,2.74,784
471,1.51,Good,H,SI1,62.2,61.0,7.25,7.32,4.53,9312
472,0.71,Premium,F,SI1,60.4,58.0,5.8,5.83,3.51,3092
473,0.23,Ideal,F,VVS2,60.3,57.0,3.99,4.03,2.42,336
474,0.6,Premium,E,SI2,62.0,59.0,5.41,5.37,3.34,1248
475,0.55,Good,I,VVS2,61.0,61.0,5.32,5.36,3.26,1712
476,0.91,Ideal,F,SI1,60.2,57.0,6.29,6.34,3.8,4984
477,1.2,Very Good,E,SI1,61.8,56.0,6.75,6.82,4.19,7508
478,0.54,Ideal,H,SI2,61.2,56.0,5.27,5.24,3.21,72
479,1.09,Good,F,SI1,61.0,64.0,6.58,6.63,4.03,6244
480,0.49,Premium,H,SI2,59.9,59.0,5.17,5.12,3.08,-488
481,0.35,Ideal,G,VVS1,61.7,55.0,4.54,4.57,2.81,1316
482,1.28,Premium,G,VVS2,62.1,58.0,6.96,6.91,4.31,9368
483,0.39,Ideal,I,IF,62.3,54.0,4.69,4.71,2.93,1060
484,1.02,Good,H,SI2,63.7,58.0,6.28,6.24,3.99,4000
485,1.01,Good,E,SI2,63.7,58.0,6.32,6.36,4.04,4676
486,1.0,Good,E,SI1,63.2,57.0,6.36,6.39,4.03,5536
487,1.19,Premium,H,VS1,62.4,59.0,6.79,6.73,4.22,7648
488,1.54,Premium,H,VS2,62.1,62.0,7.38,7.31,4.56,10448
489,0.57,Ideal,G,VVS2,61.7,56.0,5.3,5.33,3.28,3172
490,0.91,Ideal,G,SI1,62.1,57.0,6.2,6.23,3.86,4796
491,2.31,Premium,I,SI2,58.8,58.0,8.7,8.64,5.1,15232
492,0.6,Very Good,G,SI1,63.5,59.9,5.28,5.3,3.36,1888
493,0.32,Very Good,H,VVS1,61.2,57.0,4.39,4.42,2.69,420
494,1.0,Premium,E,VS2,62.9,58.0,6.36,6.29,3.98,6408
495,0.42,Ideal,E,VS2,62.1,56.0,4.8,4.77,2.97,1368
496,0.23,Ideal,G,IF,62.8,55.0,3.93,3.96,2.48,576
497,0.23,Good,D,VVS2,61.8,65.0,3.9,3.93,2.42,312
498,0.5,Ideal,G,SI1,61.7,57.0,5.06,5.08,3.13,1152
499,1.02,Good,H,SI2,58.6,64.0,6.32,6.26,3.68,4000
500,0.7,Premium,D,VS1,61.2,60.0,5.69,5.71,3.49,4276
501,1.23,Very Good,G,SI2,60.8,59.0,6.88,6.97,4.21,6536
502,0.3,Very Good,G,SI1,61.6,59.0,4.26,4.28,2.63,-776
503,1.53,Very Good,H,SI1,63.4,55.0,7.3,7.34,4.64,9676
504,0.33,Ideal,G,VS2,62.3,55.0,4.42,4.47,2.77,288
505,0.57,Ideal,D,VS1,61.1,57.0,5.33,5.37,3.27,3236
506,0.42,Ideal,D,SI1,62.3,57.0,4.8,4.77,2.98,944
507,0.41,Ideal,G,SI1,62.2,56.0,4.77,4.75,2.96,352
508,2.01,Very Good,I,VS2,63.8,59.0,7.89,7.85,5.02,14132
509,0.31,Ideal,G,VVS2,61.8,54.0,4.36,4.38,2.7,860
510,1.0,Fair,I,SI1,67.9,62.0,6.19,6.03,4.15,3656
511,0.31,Ideal,E,SI1,61.1,55.0,4.36,4.41,2.68,-256
512,0.76,Good,J,VS1,62.6,61.9,5.7,5.75,3.58,2244
513,0.41,Good,E,SI2,63.5,55.0,4.69,4.73,2.99,-660
514,1.12,Premium,G,SI1,59.8,58.0,6.79,6.76,4.05,6548
515,1.08,Very Good,F,SI2,63.3,59.0,6.48,6.44,4.09,5388
516,0.71,Ideal,I,VVS2,60.7,57.0,5.76,5.8,3.51,3476
517,0.7,Ideal,E,SI1,61.9,55.0,5.74,5.77,3.56,3216
518,0.9,Premium,J,VVS2,62.5,61.0,6.15,6.08,3.82,4152
519,0.33,Good,F,VS2,63.2,56.0,4.39,4.41,2.78,136
520,2.45,Ideal,F,SI2,62.0,55.0,8.67,8.64,5.36,17720
521,0.65,Ideal,G,VS1,60.6,60.0,5.58,5.61,3.39,3444
522,1.0,Very Good,D,SI2,63.7,55.0,6.32,6.37,4.04,4992
523,1.02,Very Good,E,SI1,63.1,61.0,6.42,6.35,4.03,5908
524,1.01,Ideal,F,SI2,60.8,55.0,6.52,6.48,3.95,4920
525,0.8,Good,G,SI1,63.9,57.0,5.84,5.81,3.72,3480
526,0.42,Ideal,E,VS2,62.0,55.0,4.82,4.8,2.98,1368
527,0.44,Premium,F,SI2,62.8,60.0,4.86,4.82,3.04,-264
528,0.76,Ideal,E,VS1,60.5,56.0,5.94,5.99,3.61,4700
529,0.3,Very Good,D,VS1,63.5,55.0,4.24,4.29,2.71,684
530,0.75,Premium,E,VS2,59.9,61.0,5.97,5.91,3.56,4188
531,0.31,Ideal,F,VS2,61.6,56.0,4.39,4.35,2.69,300
532,1.47,Premium,I,SI2,61.6,59.0,7.29,7.32,4.5,7764
533,1.12,Premium,I,VS1,59.6,58.0,6.82,6.77,4.05,6564
534,0.3,Ideal,G,VS1,62.3,56.0,4.32,4.29,2.68,332
535,0.23,Very Good,H,IF,63.9,55.0,3.89,3.9,2.49,-56
536,0.71,Very Good,H,SI1,63.1,56.0,5.62,5.69,3.57,2388
537,1.01,Premium,G,SI2,61.1,58.0,6.39,6.37,3.9,4616
538,0.26,Good,E,IF,59.6,61.0,4.13,4.16,2.47,784
539,1.23,Premium,G,VVS2,59.6,59.0,6.98,6.95,4.15,8924
540,0.75,Very Good,E,SI1,63.4,57.0,5.77,5.75,3.65,3508
541,1.11,Ideal,G,VS2,62.2,55.0,6.67,6.61,4.13,7224
542,0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,256
543,0.91,Premium,G,VS1,62.2,58.0,6.22,6.12,3.85,5636
544,1.02,Very Good,H,SI2,63.5,58.0,6.34,6.38,4.04,4188
545,2.2,Very Good,H,SI2,63.3,57.0,8.28,8.17,5.21,14676
546,0.33,Ideal,E,SI1,59.6,57.0,4.49,4.53,2.69,-80
547,0.3,Premium,D,SI1,62.5,59.0,4.26,4.22,2.65,-236
548,1.0,Fair,H,SI2,69.5,55.0,6.17,6.1,4.26,3160
549,1.0,Fair,G,SI2,68.3,54.0,6.21,6.12,4.2,3640
550,0.64,Ideal,D,VVS1,61.8,54.0,5.54,5.56,3.43,4396
551,1.05,Very Good,E,SI2,62.2,59.0,6.44,6.51,4.03,5216
552,1.53,Premium,H,VS2,62.7,56.0,7.39,7.31,4.61,10360
553,0.42,Ideal,E,VS2,60.9,57.0,4.85,4.87,2.96,1368
554,0.59,Very Good,G,SI1,59.3,58.0,5.45,5.51,3.25,1800
555,0.42,Very Good,I,SI1,61.2,60.0,4.78,4.82,2.94,-652
556,1.01,Good,I,SI2,62.6,59.0,6.24,6.35,3.94,3452
557,0.34,Ideal,E,VS1,62.1,56.0,4.48,4.5,2.79,972
558,0.3,Premium,E,VS2,60.7,59.0,4.3,4.33,2.62,188
559,0.31,Ideal,H,VVS1,62.2,56.0,4.34,4.37,2.71,484
560,0.74,Ideal,G,VS2,61.3,55.0,5.82,5.89,3.59,3936
561,1.0,Premium,F,SI2,60.2,62.0,6.53,6.45,3.91,4712
562,0.91,Very Good,H,SI1,62.7,56.0,6.14,6.18,3.86,4164
563,0.4,Ideal,H,IF,61.9,55.0,4.76,4.77,2.95,1608
564,0.6,Very Good,D,VS2,63.1,54.0,5.41,5.33,3.39,3040
565,0.82,Ideal,E,SI2,62.6,55.0,5.94,5.98,3.73,3324
566,1.0,Premium,E,VS1,61.4,58.0,6.44,6.42,3.95,6716
567,0.3,Very Good,G,VVS1,63.4,56.0,4.31,4.27,2.72,724
568,0.72,Premium,E,SI1,59.5,59.0,5.87,5.83,3.48,3272
569,0.72,Premium,J,SI1,62.0,58.0,5.74,5.77,3.57,1156
570,1.0,Ideal,I,SI1,59.8,57.0,6.44,6.5,3.87,4656
571,1.57,Very Good,H,VS1,62.8,60.0,7.36,7.44,4.65,10988
572,0.32,Ideal,D,VS2,61.9,55.0,4.44,4.41,2.74,704
573,0.71,Ideal,F,SI2,61.4,55.0,5.76,5.78,3.54,2252
574,0.31,Very Good,H,VS1,61.4,61.0,4.33,4.36,2.67,-212
575,0.7,Ideal,H,SI2,62.1,55.0,5.69,5.72,3.54,1496
576,1.29,Very Good,J,SI2,63.5,57.0,6.89,6.87,4.37,5232
577,0.32,Ideal,F,VS2,62.3,56.0,4.4,4.37,2.73,388
578,0.32,Premium,G,VS1,62.8,59.0,4.37,4.33,2.73,392
579,1.21,Very Good,G,SI2,62.8,60.0,6.7,6.77,4.23,6356
580,1.01,Premium,F,VS2,60.4,59.0,6.52,6.46,3.92,6408
581,0.3,Premium,E,VS2,59.2,59.0,4.37,4.41,2.6,188
582,0.83,Ideal,H,SI2,62.3,54.0,6.04,6.07,3.77,2652
583,0.34,Ideal,G,VS2,62.1,55.0,4.46,4.49,2.78,380
584,0.89,Very Good,I,VS2,63.1,55.0,6.09,6.17,3.87,4176
585,0.31,Ideal,F,VVS2,61.7,55.0,4.33,4.36,2.68,1048
586,1.53,Premium,J,VS1,60.1,59.0,7.51,7.47,4.5,9312
587,0.7,Premium,F,VS2,59.4,61.0,5.83,5.79,3.45,3652
588,0.81,Ideal,I,VS2,62.4,54.8,5.98,6.01,3.75,3616
589,0.9,Premium,J,SI1,62.8,59.0,6.13,6.03,3.82,2756
590,1.24,Very Good,J,SI2,63.3,60.0,6.83,6.75,4.29,4788
591,0.72,Premium,H,SI1,62.7,59.0,5.73,5.69,3.58,2512
592,0.35,Premium,H,SI2,62.0,58.0,4.47,4.5,2.78,-1732
593,1.07,Ideal,J,VS2,61.6,56.0,6.59,6.55,4.04,5032
594,1.19,Very Good,H,SI1,60.8,59.0,6.84,6.87,4.17,6656
595,1.0,Very Good,D,SI2,63.5,59.0,6.35,6.32,4.02,4992
596,0.43,Premium,F,SI1,61.3,60.0,4.86,4.83,2.97,604
597,0.57,Ideal,H,VS1,61.0,57.0,5.37,5.34,3.26,2252
598,0.8,Ideal,I,VS1,61.9,54.1,5.92,5.98,3.69,3836
599,0.36,Premium,F,SI1,60.2,58.0,4.6,4.63,2.78,-20
600,0.9,Premium,F,SI2,60.5,57.0,6.23,6.2,3.76,3824
601,1.0,Good,F,SI2,63.4,60.0,6.28,6.33,4.0,4488
602,1.5,Premium,H,SI2,62.1,59.0,7.28,7.24,4.51,8492
603,1.03,Good,E,VS1,63.3,59.0,6.4,6.45,4.07,6764
604,0.55,Premium,G,VS2,59.6,59.0,5.36,5.32,3.18,2128
605,0.96,Ideal,F,I1,60.7,55.0,6.41,6.37,3.88,1868
606,0.4,Ideal,E,VVS2,61.6,56.0,4.73,4.78,2.93,1940
607,1.07,Ideal,G,SI1,60.2,57.0,6.7,6.59,4.0,6220
608,0.39,Very Good,E,VS2,60.0,56.0,4.76,4.81,2.87,956
609,0.32,Very Good,G,SI2,62.4,59.0,4.35,4.4,2.73,-1556
610,0.33,Premium,H,VS1,62.1,59.0,4.43,4.46,2.76,0
611,0.8,Ideal,F,SI1,62.4,57.0,5.9,5.87,3.67,4008
612,1.18,Very Good,H,SI1,60.1,59.0,6.83,6.88,4.11,6564
613,1.1,Ideal,G,VS1,62.0,58.0,6.59,6.64,4.1,7444
614,2.11,Ideal,J,VS1,61.8,56.2,8.2,8.23,5.07,14584
615,1.07,Very Good,G,SI2,62.9,59.0,6.51,6.58,4.12,5112
616,0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,1476
617,0.32,Ideal,D,SI2,59.5,57.0,4.47,4.5,2.67,-900
618,0.9,Premium,F,SI2,62.3,57.0,6.18,6.15,3.84,3824
619,1.22,Premium,G,SI1,61.2,60.0,6.82,6.75,4.15,7436
620,1.02,Premium,H,SI1,59.2,58.0,6.6,6.57,3.9,5180
621,1.0,Premium,I,VS2,61.6,59.0,6.47,6.39,3.96,5188
622,1.35,Good,I,SI2,57.9,60.0,7.33,7.29,4.23,6472
623,0.33,Premium,E,SI1,59.6,60.0,4.51,4.48,2.68,-196
624,1.1,Premium,H,SI1,63.0,58.0,6.6,6.55,4.14,5892
625,0.23,Very Good,F,VVS2,59.6,57.0,3.98,4.0,2.38,184
626,1.2,Ideal,E,SI2,62.5,55.0,6.77,6.84,4.25,6700
627,1.01,Ideal,F,VS1,62.5,54.0,6.46,6.43,4.03,6832
628,1.2,Very Good,H,SI2,62.1,59.0,6.75,6.8,4.21,5788
629,0.31,Premium,F,VS2,59.0,59.0,4.44,4.47,2.63,184
630,0.36,Ideal,E,VS1,61.4,56.0,4.59,4.63,2.83,1148
631,1.21,Very Good,J,VS1,59.3,57.0,6.98,7.04,4.16,6432
632,0.31,Good,D,SI2,63.6,54.0,4.34,4.31,2.75,-1328
633,2.02,Ideal,H,SI1,62.0,56.0,8.06,8.13,5.02,14184
634,0.31,Ideal,H,SI2,61.3,55.0,4.35,4.38,2.67,-1972
635,0.71,Ideal,I,SI1,62.0,54.0,5.72,5.75,3.55,2080
636,2.08,Very Good,H,SI2,63.4,59.0,8.06,8.0,5.09,13612
637,0.36,Ideal,F,SI1,60.1,56.0,4.67,4.62,2.79,96
638,0.27,Ideal,I,VS1,61.9,55.0,4.16,4.18,2.58,-876
639,1.5,Very Good,F,VVS2,63.8,59.0,7.17,7.25,4.6,11476
640,0.31,Ideal,I,VS2,61.6,57.0,4.36,4.4,2.7,-828
641,1.22,Premium,J,SI2,62.2,60.0,6.89,6.77,4.25,4644
642,2.01,Ideal,J,SI1,62.1,56.0,8.08,8.03,5.0,12740
643,0.9,Ideal,F,VS2,60.5,54.0,6.22,6.17,3.75,5544
644,1.21,Premium,E,SI2,61.9,60.0,6.78,6.73,4.18,6672
645,0.9,Very Good,D,SI2,60.3,63.0,6.22,6.12,3.72,4104
646,1.55,Ideal,G,SI2,60.7,55.0,7.54,7.51,4.57,9532
647,0.73,Premium,J,SI1,58.2,59.0,5.99,5.91,3.46,1244
648,0.31,Ideal,G,IF,61.8,54.0,4.36,4.38,2.7,1288
649,0.2,Premium,E,VS2,61.1,59.0,3.81,3.78,2.32,-704
650,0.71,Ideal,H,SI1,62.7,55.0,5.66,5.7,3.56,2540
651,0.32,Premium,J,SI1,62.2,59.0,4.41,4.37,2.73,-2396
652,0.9,Premium,G,VS2,61.5,60.0,6.16,6.13,3.78,5240
653,0.5,Good,J,VS2,63.2,60.0,5.01,5.06,3.18,-376
654,1.01,Very Good,G,SI1,62.0,63.0,6.34,6.25,3.9,5536
655,1.0,Premium,E,SI1,60.7,59.0,6.41,6.38,3.88,5760
656,0.37,Ideal,F,VS2,60.6,56.0,4.63,4.64,2.81,832
657,0.52,Good,E,VS2,58.3,61.0,5.26,5.31,3.08,1920
658,1.51,Good,I,SI1,63.9,63.0,7.2,7.17,4.59,8852
659,2.09,Premium,H,SI2,61.0,60.0,8.28,8.19,5.02,13736
660,0.7,Good,F,SI1,63.8,60.0,5.63,5.6,3.58,2780
661,0.71,Premium,D,VVS1,59.2,59.0,5.88,5.84,3.47,4908
662,0.35,Ideal,F,VS2,61.4,54.0,4.58,4.54,2.8,656
663,0.35,Premium,E,VS2,60.9,59.0,4.54,4.56,2.77,632
664,0.51,Very Good,G,SI1,62.7,59.0,5.07,5.13,3.2,1088
665,0.74,Ideal,F,VS1,61.9,54.0,5.78,5.82,3.59,4432
666,1.04,Premium,J,SI2,62.0,59.0,6.49,6.47,4.02,3044
667,0.34,Premium,H,VS1,61.4,59.0,4.53,4.5,2.77,92
668,0.34,Ideal,G,IF,61.3,56.0,4.52,4.55,2.78,1556
669,0.5,Very Good,D,SI1,61.0,61.0,5.08,5.11,3.11,1504
670,1.1,Ideal,F,VS2,61.4,56.0,6.68,6.64,4.09,7324
671,0.73,Ideal,D,VS2,61.4,56.0,5.81,5.78,3.56,4348
672,0.5,Ideal,E,SI2,62.8,55.0,5.08,5.05,3.18,476
673,0.77,Ideal,D,SI1,62.3,56.0,5.84,5.87,3.65,4056
674,0.41,Premium,D,VS1,60.6,59.0,4.84,4.8,2.92,1696
675,1.01,Premium,E,VS2,62.5,58.0,6.44,6.4,4.01,6500
676,0.72,Ideal,F,SI2,62.4,55.0,5.72,5.76,3.58,2340
677,1.51,Premium,F,SI2,59.9,58.0,7.53,7.46,4.49,9248
678,0.53,Very Good,F,VS1,60.6,57.0,5.21,5.25,3.17,2412
679,1.07,Very Good,H,SI1,60.4,58.0,6.67,6.73,4.05,5588
680,0.72,Ideal,D,VS2,62.6,58.0,5.7,5.73,3.58,4260
681,1.04,Good,G,VS1,63.8,57.0,6.43,6.4,4.09,6568
682,0.9,Very Good,F,SI2,61.1,54.0,6.27,6.29,3.84,3788
683,0.5,Ideal,J,VS2,61.6,56.0,5.08,5.14,3.15,-36
684,0.4,Very Good,J,IF,62.7,60.0,4.64,4.7,2.93,100
685,0.35,Ideal,F,VS2,62.5,57.0,4.5,4.53,2.82,656
686,0.73,Very Good,I,VVS2,62.3,58.0,5.75,5.78,3.59,3500
687,1.02,Very Good,D,SI1,63.3,60.0,6.33,6.38,4.02,6128
688,0.97,Ideal,H,VS2,62.9,56.0,6.35,6.31,3.98,5500
689,0.38,Ideal,H,SI1,62.0,54.0,4.66,4.72,2.91,-392
690,0.4,Ideal,G,VVS1,60.2,60.0,4.78,4.82,2.89,1764
691,1.5,Premium,F,VS1,62.2,60.0,7.3,7.27,4.53,11072
692,0.41,Premium,J,VVS1,62.2,59.0,4.75,4.71,2.94,-100
693,1.0,Good,G,VVS2,61.6,60.0,6.34,6.38,3.92,6652
694,0.75,Very Good,D,SI2,63.6,58.0,5.71,5.76,3.65,2772
695,1.2,Ideal,G,VS1,62.0,57.0,6.81,6.78,4.21,8332
696,0.3,Ideal,F,IF,62.1,54.0,4.32,4.35,2.69,1388
697,0.85,Ideal,E,VS2,59.3,57.0,6.19,6.22,3.68,5192
698,0.38,Very Good,E,VS2,60.3,58.0,4.67,4.72,2.83,868
699,0.43,Ideal,I,VVS1,63.0,56.0,4.86,4.83,3.05,1092
700,0.75,Premium,E,VS2,62.1,57.0,5.9,5.79,3.63,4188
701,0.9,Very Good,I,SI2,60.4,58.0,6.25,6.31,3.79,2660
702,1.57,Premium,J,SI2,59.6,56.0,7.59,7.5,4.5,7756
703,1.16,Ideal,F,VVS2,60.5,58.0,6.77,6.85,4.12,8604
704,0.7,Very Good,D,VS2,61.8,55.0,5.68,5.72,3.52,3932
705,0.91,Premium,E,SI1,62.4,57.0,6.23,6.11,3.85,4960
706,1.01,Ideal,H,SI1,60.4,58.0,6.47,6.5,3.92,5208
